N NoiseSigma MeanNoiseMag MeanPLineDist Std MeanRepErr Std reconstructionError Std
35 0.15 0.114735292651 0.258058113416 0.399970208945 4.2451649405 3.85653135276 0.113539201502 0.0899429837403
35 0.15 0.106370833117 0.354077438417 0.641149034311 4.14423770502 4.2399686993 0.130542895639 0.0967268577929
35 0.15 0.116225928494 0.196000211303 0.168540841899 9.38117200277 5.79230590719 0.161272825489 0.0652593065195
35 0.15 0.113531830902 0.242857074489 0.288498038994 5.36142378046 3.60754825366 0.100560701258 0.0633162985136
35 0.15 0.115062351992 0.388846539227 0.748772161075 2.7458487902 2.8737743254 0.115773391618 0.078561196318
35 0.15 0.121350224848 0.178288620095 0.147729624532 3.52725868399 2.19253115375 0.0540115221177 0.0195804233974
35 0.15 0.122809152617 0.44186291939 0.834455552232 2.80779038907 2.74016413933 0.129467857005 0.0974268988473
35 0.15 0.123348706539 0.169522168196 0.11425475028 6.6061940224 4.29511185533 0.121758720306 0.0432681670501
35 0.15 0.116396114039 0.238562128587 0.297826255001 6.26429444981 3.81014949323 0.100862417911 0.0502482765061
35 0.15 0.121965378259 0.161153763234 0.104435979519 3.63066059933 2.39952211021 0.0705850039472 0.028013756525
35 0.15 0.104196121352 0.233265073648 0.250090357995 1.28395664974 1.03390992787 0.0279002511908 0.0252076855707
35 0.15 0.121791488656 0.223977914043 0.275630216548 1.13732172816 0.68868905197 0.0178579442347 0.0103040146998
35 0.15 0.12327043889 0.22530411463 0.273188735012 7.16725367714 4.34561891447 0.117018447633 0.0562381929102
35 0.15 0.106166349648 0.146545088647 0.106854910091 5.31331592768 3.37593960071 0.0752031691897 0.027204098003
35 0.15 0.119638874812 0.238566286685 0.330452803595 8.53301483462 5.92821573255 0.178745254009 0.0899701634099
35 0.15 0.112044000371 0.191605215895 0.119839227098 6.06621794744 4.16346135786 0.112216417011 0.0485271464377
35 0.15 0.124209603834 0.268670597682 0.40494735005 1.61272246397 1.71664768936 0.057616877517 0.0435156833214
35 0.15 0.12155195573 0.22840405404 0.306603570356 6.45284619979 4.55956013819 0.101128072118 0.0608471841868
35 0.15 0.115401442522 0.14607663648 0.123502321279 1.64462152262 1.08351247249 0.0372490635361 0.0158750843806
35 0.15 0.123823780775 0.405350846929 0.779880900749 2.20990111298 1.98059165385 0.125860254766 0.0772964319532
35 0.15 0.128730597664 0.199433085165 0.264587675 8.53935689857 5.34795161577 0.150638539986 0.0809138256886
35 0.15 0.112901532255 0.394262029374 0.782203706802 11.2027318939 8.47733387483 0.24207510557 0.163649459225
35 0.15 0.116040541721 0.163920510546 0.122386066699 8.26645520824 5.27729623092 0.156329615791 0.0551664560914
35 0.15 0.108087722963 0.180734543126 0.129383411014 10.7834672202 6.87157245967 0.198430407352 0.072194913642
35 0.15 0.105533756743 0.177797793399 0.17604158144 5.14005262834 3.26076125893 0.0850641700809 0.0516474626265
35 0.15 0.118662995617 0.293085919987 0.43268284453 3.03339901573 2.79251760264 0.0813127374817 0.0570663513082
35 0.15 0.126347957204 0.301765203665 0.491481732936 4.21175342192 3.36946088833 0.0892736905049 0.0647336388172
35 0.15 0.10429441172 0.130146374176 0.109706789106 6.1634815295 4.05445561184 0.116318152123 0.0456629605591
35 0.15 0.119696275729 0.201716168142 0.23481100396 2.09426566936 2.03363926664 0.0545364282037 0.0504949901409
35 0.15 0.128817235991 0.252051672536 0.259213726353 1.04776089705 1.05114968827 0.0280679381508 0.0268280206455
35 0.15 0.109469706452 0.217654832229 0.303315755124 6.78352049026 4.31495784274 0.0950122794211 0.0527347206837
35 0.15 0.112749952555 0.137319525469 0.0924975220317 3.95463933724 2.69699658397 0.0743441536372 0.0316748787455
35 0.15 0.116887936399 0.338242242248 0.523501350214 4.21738568252 3.64757681147 0.0924809081881 0.0751836611773
35 0.15 0.126117750969 0.155157155253 0.124162572299 2.58232701455 1.76318498696 0.0522158840034 0.0219514659256
35 0.15 0.125836975283 0.367374695493 0.556913757015 14.1820662978 9.60071203906 0.264698841665 0.137416678465
35 0.15 0.109921102331 0.224543735 0.15590550441 1.60741590869 1.29923900293 0.0371150933813 0.027230700255
35 0.15 0.113492422869 0.231941617125 0.197160024811 15.9293842278 10.1115834504 0.287042939753 0.107406360051
35 0.15 0.113640679173 0.342612775035 0.593449517405 10.7384729881 6.63687541581 0.17951917473 0.103768660128
35 0.15 0.118585251703 0.187621280695 0.161779408044 4.11670490799 2.72505324838 0.0678912398891 0.0269344964419
35 0.15 0.124635439585 0.444851521754 0.714247280797 6.5079696471 4.13086467372 0.137308323916 0.0787047131725
35 0.15 0.101258752113 0.11015944743 0.0967739213964 17.5543613288 11.7219616665 0.266034138045 0.0944334940877
35 0.15 0.106599859069 0.150284776859 0.124081473521 3.80154534891 2.47203359621 0.076994282793 0.0277800414922
35 0.15 0.113117606448 0.176264145133 0.167727549033 1.58960217174 1.58908051429 0.0501275245065 0.0396355600731
35 0.15 0.122031880778 0.176512561304 0.150972374536 6.88165030256 4.60792313993 0.125450095587 0.0530883859747
35 0.15 0.126082731901 0.476032339442 0.984108268054 5.54121145405 4.44519680089 0.152300885115 0.109910758461
35 0.15 0.11434218951 0.251919302292 0.281975164375 5.07002321044 3.94395098186 0.0950991107053 0.0710737129475
35 0.15 0.127899150601 0.229292123012 0.173759135007 6.59726685559 4.30668741232 0.100377790087 0.0368302990611
35 0.15 0.111691272732 0.155938851512 0.124851921115 8.86874315005 5.8501652496 0.138573603332 0.0520837867809
35 0.15 0.116409982925 0.184709952332 0.122562984465 1.0717897698 0.696497689858 0.0127837848326 0.0138757966306
35 0.15 0.117380498151 0.292451805052 0.494775441485 10.8451375965 8.04438760568 0.188906466172 0.127143564475
35 0.15 0.129466579051 0.198929945772 0.182801286953 4.87543108233 3.1168646407 0.0869875471437 0.0292085647211
35 0.15 0.132332940021 0.229492355948 0.272489766711 1.57354235575 1.57521689569 0.0635682043584 0.0480308451562
35 0.15 0.121092367071 0.278060748637 0.391421069393 5.40230693118 3.59116811194 0.0929708768501 0.0607502992817
35 0.15 0.1138638592 0.193366766663 0.189720084684 9.07103232458 5.55527350918 0.15263954191 0.0587747048962
35 0.15 0.120589054409 0.31433052793 0.476971857571 4.21036268445 4.03838481931 0.113189278953 0.0952209742393
35 0.15 0.117480844231 0.252681547891 0.402488672411 9.9550116244 6.92276359438 0.195427563936 0.105775628761
35 0.15 0.132269506704 0.233365609381 0.27742701076 0.928249716804 0.93033222469 0.0383345183322 0.0336653533917
35 0.15 0.127810687543 0.189729493042 0.0983655696102 11.6679110809 7.50409746379 0.237014115571 0.0856067496702
35 0.15 0.119074863232 0.221560101668 0.236467617857 3.60647135058 2.27952917718 0.0762538757717 0.0332393203629
35 0.15 0.123020334255 0.220521315867 0.209233625298 5.83994238066 4.17282849036 0.0978884150301 0.0614245306248
35 0.15 0.119821884777 0.167360102384 0.134987612078 3.64461342166 2.33332198237 0.0593255146251 0.0215096469752
35 0.15 0.111721349753 0.120117211944 0.11943834091 14.9266141546 9.19927320101 0.263281579895 0.0934229340301
35 0.15 0.109759091694 0.427254181364 0.880425018553 2.80448016256 2.39717341749 0.142270506501 0.106321161238
35 0.15 0.114629973384 0.132518795477 0.115063002209 27.6101144147 18.7879406493 0.401062175783 0.141697712426
35 0.15 0.109699368776 0.127004919217 0.119976586403 3.4339635655 2.25009340768 0.0577120780408 0.0215334943878
